기준년월,행정동코드,행정동명,연령대,평균이용금액,평균이용건수
202401,2650066000,수영구 남천1동,50대,380573496,5547
202401,2650066000,수영구 남천1동,60대이상,425321807,6486
202401,2650067000,수영구 남천2동,20대,18731319,631
202401,2650067000,수영구 남천2동,20대미만,1059321,42
202401,2650067000,수영구 남천2동,30대,24776768,708
202401,2650067000,수영구 남천2동,40대,29570376,819
202401,2650067000,수영구 남천2동,50대,31126191,797
202401,2650067000,수영구 남천2동,60대이상,31970598,783
202401,2650073000,수영구 수영동,20대,26543543,1414
202401,2650073000,수영구 수영동,20대미만,901775,74
202401,2650073000,수영구 수영동,30대,43816169,1622
202401,2650073000,수영구 수영동,40대,58964379,1840
202401,2650073000,수영구 수영동,50대,84113560,2380
202401,2650073000,수영구 수영동,60대이상,119755860,3731
202401,2650074000,수영구 망미1동,20대,13927456,983
202401,2650074000,수영구 망미1동,20대미만,894358,85
202401,2650074000,수영구 망미1동,30대,28855280,1247
202401,2650074000,수영구 망미1동,40대,42901436,1640
202401,2650074000,수영구 망미1동,50대,51687653,2013
202401,2650074000,수영구 망미1동,60대이상,76811938,2781
202401,2650075000,수영구 망미2동,20대,7816222,321
202401,2650075000,수영구 망미2동,20대미만,349567,24
202401,2650075000,수영구 망미2동,30대,18167874,502
202401,2650075000,수영구 망미2동,40대,26532170,586
202401,2650075000,수영구 망미2동,50대,31842497,666
202401,2650075000,수영구 망미2동,60대이상,35646523,778
202401,2650076000,수영구 광안1동,20대,37850083,2214
202401,2650076000,수영구 광안1동,20대미만,1259806,92
202401,2650076000,수영구 광안1동,30대,44614366,1945
202401,2650076000,수영구 광안1동,40대,58890448,1839
202401,2650076000,수영구 광안1동,50대,61796012,1991
202401,2650076000,수영구 광안1동,60대이상,93134151,2436
202401,2650077000,수영구 광안2동,20대,88124697,3543
202401,2650077000,수영구 광안2동,20대미만,6776892,329
202401,2650077000,수영구 광안2동,30대,83998179,2512
202401,2650077000,수영구 광안2동,40대,85725504,2150
202401,2650077000,수영구 광안2동,50대,92063435,2024
202401,2650077000,수영구 광안2동,60대이상,91646403,1912
202401,2650078000,수영구 광안3동,20대,44976098,1694
202401,2650078000,수영구 광안3동,20대미만,1269869,74
202401,2650078000,수영구 광안3동,30대,61124859,1630
202401,2650078000,수영구 광안3동,40대,71471651,1618
202401,2650078000,수영구 광안3동,50대,81998289,1756
202401,2650078000,수영구 광안3동,60대이상,129717533,2659
202401,2650079000,수영구 광안4동,20대,11501677,813
202401,2650079000,수영구 광안4동,20대미만,494869,54
202401,2650079000,수영구 광안4동,30대,27451900,1103
202401,2650079000,수영구 광안4동,40대,34114161,1301
202401,2650079000,수영구 광안4동,50대,36943968,1436
202401,2650079000,수영구 광안4동,60대이상,72417242,2046
202401,2650080000,수영구 민락동,20대,114556137,4027
202401,2650080000,수영구 민락동,20대미만,7608092,339
202401,2650080000,수영구 민락동,30대,117950753,3245
202401,2650080000,수영구 민락동,40대,118004902,3074
202401,2650080000,수영구 민락동,50대,124883760,3046
202401,2650080000,수영구 민락동,60대이상,131253566,2897
202401,2653058000,사상구 삼락동,20대,8326526,297
202401,2653058000,사상구 삼락동,20대미만,287643,19
202401,2653058000,사상구 삼락동,30대,16519044,504
202401,2653058000,사상구 삼락동,40대,26198905,624
202401,2653058000,사상구 삼락동,50대,46811140,1029
202401,2653058000,사상구 삼락동,60대이상,49877068,882
202401,2653059100,사상구 모라1동,20대,21451681,1376
202401,2653059100,사상구 모라1동,20대미만,914864,81
202401,2653059100,사상구 모라1동,30대,40483430,1813
202401,2653059100,사상구 모라1동,40대,66596829,2344
202401,2653059100,사상구 모라1동,50대,105428709,3395
202401,2653059100,사상구 모라1동,60대이상,113539883,3476
202401,2653059300,사상구 모라3동,20대,2218160,150
202401,2653059300,사상구 모라3동,20대미만,98183,10
202401,2653059300,사상구 모라3동,30대,4209746,169
202401,2653059300,사상구 모라3동,40대,5876595,259
202401,2653059300,사상구 모라3동,50대,5120531,334
202401,2653059300,사상구 모라3동,60대이상,5738261,285
202401,2653060000,사상구 덕포1동,20대,9207170,475
202401,2653060000,사상구 덕포1동,20대미만,341229,35
202401,2653060000,사상구 덕포1동,30대,21745139,768
202401,2653060000,사상구 덕포1동,40대,26749607,838
202401,2653060000,사상구 덕포1동,50대,43089165,1244
202401,2653060000,사상구 덕포1동,60대이상,49892096,1316
202401,2653061000,사상구 덕포2동,20대,12867172,994
202401,2653061000,사상구 덕포2동,20대미만,1155933,86
202401,2653061000,사상구 덕포2동,30대,22839744,1095
202401,2653061000,사상구 덕포2동,40대,34905963,1371
202401,2653061000,사상구 덕포2동,50대,48616922,1816
202401,2653061000,사상구 덕포2동,60대이상,53193309,1511
202401,2653062000,사상구 괘법동,20대,124877746,6117
202401,2653062000,사상구 괘법동,20대미만,4760464,353
202401,2653062000,사상구 괘법동,30대,175212717,5546
202401,2653062000,사상구 괘법동,40대,201574931,5079
202401,2653062000,사상구 괘법동,50대,294025703,6601
202401,2653062000,사상구 괘법동,60대이상,279696420,5708
202401,2653064500,사상구 감전동,20대,24002419,1295
202401,2653064500,사상구 감전동,20대미만,554164,65
202401,2653064500,사상구 감전동,30대,62011588,2011
202401,2653064500,사상구 감전동,40대,125445059,2314
202401,2653064500,사상구 감전동,50대,172028731,3091
202401,2653064500,사상구 감전동,60대이상,141671548,2631
202401,2653065000,사상구 주례1동,20대,9450453,570
202401,2653065000,사상구 주례1동,20대미만,354828,30
202401,2653065000,사상구 주례1동,30대,25031804,826
202401,2653065000,사상구 주례1동,40대,31953082,1031
202401,2653065000,사상구 주례1동,50대,40024350,1328
202401,2653065000,사상구 주례1동,60대이상,45323326,1349
202401,2653066000,사상구 주례2동,20대,32586686,2042
202401,2653066000,사상구 주례2동,20대미만,1374505,120
202401,2653066000,사상구 주례2동,30대,53078187,1667
202401,2653066000,사상구 주례2동,40대,74146500,1904
202401,2653066000,사상구 주례2동,50대,98518116,2213
202401,2653066000,사상구 주례2동,60대이상,117329870,2410
202401,2653066100,사상구 주례3동,20대,13814194,750
202401,2653066100,사상구 주례3동,20대미만,530137,40
202401,2653066100,사상구 주례3동,30대,23539410,883
202401,2653066100,사상구 주례3동,40대,34576495,1134
202401,2653066100,사상구 주례3동,50대,52723384,1530
202401,2653066100,사상구 주례3동,60대이상,58048697,1754
202401,2653067000,사상구 학장동,20대,27378557,1318
202401,2653067000,사상구 학장동,20대미만,1510243,88
202401,2653067000,사상구 학장동,30대,60387261,1794
202401,2653067000,사상구 학장동,40대,101606849,2674
202401,2653067000,사상구 학장동,50대,136319907,3235
202401,2653067000,사상구 학장동,60대이상,160237237,3466
202401,2653068000,사상구 엄궁동,20대,19567594,890
202401,2653068000,사상구 엄궁동,20대미만,922576,79
202401,2653068000,사상구 엄궁동,30대,49347374,1446
202401,2653068000,사상구 엄궁동,40대,84172560,2179
202401,2653068000,사상구 엄궁동,50대,111091837,2685
202401,2653068000,사상구 엄궁동,60대이상,125835642,2590
202401,2671025000,기장군 기장읍,20대,136824221,3589
202401,2671025000,기장군 기장읍,20대미만,4638872,267
202401,2671025000,기장군 기장읍,30대,402874018,6815
202401,2671025000,기장군 기장읍,40대,528369302,9123
202401,2671025000,기장군 기장읍,50대,532313401,8833
202401,2671025000,기장군 기장읍,60대이상,458635055,7943
202401,2671025300,기장군 장안읍,20대,30815592,799
202401,2671025300,기장군 장안읍,20대미만,644846,34
202401,2671025300,기장군 장안읍,30대,91072638,1880
202401,2671025300,기장군 장안읍,40대,145008543,2323
202401,2671025300,기장군 장안읍,50대,144546449,2237
202401,2671025300,기장군 장안읍,60대이상,114466656,1762
202401,2671025600,기장군 정관읍,20대,56885811,2493
202401,2671025600,기장군 정관읍,20대미만,5969088,365
202401,2671025600,기장군 정관읍,30대,186642027,5520
202401,2671025600,기장군 정관읍,40대,357418740,10036
202401,2671025600,기장군 정관읍,50대,222636947,6076
202401,2671025600,기장군 정관읍,60대이상,175580595,4650
202401,2671025900,기장군 일광읍,20대,37244083,1405
202401,2671025900,기장군 일광읍,20대미만,1636321,88
202401,2671025900,기장군 일광읍,30대,103535840,2734
202401,2671025900,기장군 일광읍,40대,142812658,3214
202401,2671025900,기장군 일광읍,50대,147365973,2986
202401,2671025900,기장군 일광읍,60대이상,147493532,2628
202401,2671033000,기장군 철마면,20대,4676143,169
202401,2671033000,기장군 철마면,20대미만,68985,5
202401,2671033000,기장군 철마면,30대,12671872,286
202401,2671033000,기장군 철마면,40대,21862988,484
202401,2671033000,기장군 철마면,50대,40099355,747
202401,2671033000,기장군 철마면,60대이상,70506127,997
202312,2611051000,중구 중앙동,20대,76273833,2630
202312,2611051000,중구 중앙동,20대미만,2324406,104
202312,2611051000,중구 중앙동,30대,130834370,3855
202312,2611051000,중구 중앙동,40대,159924600,3706
202312,2611051000,중구 중앙동,50대,156870347,3316
202312,2611051000,중구 중앙동,60대이상,156184369,2838
202312,2611052000,중구 동광동,20대,6281416,282
202312,2611052000,중구 동광동,20대미만,147944,12
202312,2611052000,중구 동광동,30대,8935547,360
202312,2611052000,중구 동광동,40대,12722098,423
202312,2611052000,중구 동광동,50대,15850285,433
202312,2611052000,중구 동광동,60대이상,21518028,450
202312,2611053000,중구 대청동,20대,10714151,411
202312,2611053000,중구 대청동,20대미만,326010,17
202312,2611053000,중구 대청동,30대,21568814,605
202312,2611053000,중구 대청동,40대,28001524,766
202312,2611053000,중구 대청동,50대,27779363,720
202312,2611053000,중구 대청동,60대이상,56291510,1013
202312,2611054500,중구 보수동,20대,7116014,461
202312,2611054500,중구 보수동,20대미만,301051,31
202312,2611054500,중구 보수동,30대,10636643,426
202312,2611054500,중구 보수동,40대,15701654,538
202312,2611054500,중구 보수동,50대,20760603,692
202312,2611054500,중구 보수동,60대이상,28122653,712
202312,2611056000,중구 부평동,20대,70332370,2223
202312,2611056000,중구 부평동,20대미만,2937482,146
202312,2611056000,중구 부평동,30대,71756989,1873
202312,2611056000,중구 부평동,40대,94039664,2361
202312,2611056000,중구 부평동,50대,112698928,2877
202312,2611056000,중구 부평동,60대이상,139486093,3456
202312,2611057000,중구 광복동,20대,64489171,2111
202312,2611057000,중구 광복동,20대미만,3844632,166
202312,2611057000,중구 광복동,30대,72906024,1869
202312,2611057000,중구 광복동,40대,101471655,2374
202312,2611057000,중구 광복동,50대,98546551,1984
202312,2611057000,중구 광복동,60대이상,117599305,2038
202312,2611058000,중구 남포동,20대,57564552,2293
202312,2611058000,중구 남포동,20대미만,3859117,227
202312,2611058000,중구 남포동,30대,75296148,2043
202312,2611058000,중구 남포동,40대,107054853,2521
202312,2611058000,중구 남포동,50대,160474037,2913
202312,2611058000,중구 남포동,60대이상,331118846,5415
202312,2611059000,중구 영주1동,20대,2877512,206
202312,2611059000,중구 영주1동,20대미만,93712,6
202312,2611059000,중구 영주1동,30대,5064191,239
202312,2611059000,중구 영주1동,40대,6944199,265
202312,2611059000,중구 영주1동,50대,10481079,280
202312,2611059000,중구 영주1동,60대이상,10985931,313
202312,2611060000,중구 영주2동,20대,2244740,177
202312,2611060000,중구 영주2동,20대미만,105527,15
202312,2611060000,중구 영주2동,30대,3486869,170
202312,2611060000,중구 영주2동,40대,4626345,236
202312,2611060000,중구 영주2동,50대,5535217,274
202312,2611060000,중구 영주2동,60대이상,10031037,359
202312,2614051000,서구 동대신1동,20대,2749029,167
202312,2614051000,서구 동대신1동,20대미만,304450,16
202312,2614051000,서구 동대신1동,30대,5762296,200
202312,2614051000,서구 동대신1동,40대,10316378,295
202312,2614051000,서구 동대신1동,50대,13379546,353
202312,2614051000,서구 동대신1동,60대이상,18044251,473
202312,2614052000,서구 동대신2동,20대,8529810,309
202312,2614052000,서구 동대신2동,20대미만,232904,18
202312,2614052000,서구 동대신2동,30대,12026416,275
202312,2614052000,서구 동대신2동,40대,19358418,427
202312,2614052000,서구 동대신2동,50대,23110413,419
202312,2614052000,서구 동대신2동,60대이상,19835714,371
202312,2614053000,서구 동대신3동,20대,17045162,878
202312,2614053000,서구 동대신3동,20대미만,639707,58
202312,2614053000,서구 동대신3동,30대,32114426,883
202312,2614053000,서구 동대신3동,40대,77332105,1304
202312,2614053000,서구 동대신3동,50대,99350543,1496
202312,2614053000,서구 동대신3동,60대이상,159376781,1811
202312,2614054000,서구 서대신1동,20대,12086355,736
202312,2614054000,서구 서대신1동,20대미만,800835,71
202312,2614054000,서구 서대신1동,30대,24699602,871
202312,2614054000,서구 서대신1동,40대,41418928,1293
202312,2614054000,서구 서대신1동,50대,52606052,1355
202312,2614054000,서구 서대신1동,60대이상,69197180,1567
202312,2614056000,서구 서대신3동,20대,4493710,300
202312,2614056000,서구 서대신3동,20대미만,439784,49
202312,2614056000,서구 서대신3동,30대,8763947,360
202312,2614056000,서구 서대신3동,40대,16127638,641
202312,2614056000,서구 서대신3동,50대,16084211,557
